descripcion,monto,categoria,es_gasto_hormiga,fuente
Cámaras de video,60967,Salidas,False,DANE_ENIG_2006_2007
"Proyectores de películas, video beams, proyectores de opacos, acetatos, etc",92313,Salidas,False,DANE_ENIG_2006_2007
"Instrumentos ópticos: Microscopios, telescopios, lupas, binóculos, brújulas, etc",1948,Salidas,True,DANE_ENIG_2006_2007
"Computadores personales, portátiles y de bolsillo",124697,Salidas,False,DANE_ENIG_2006_2007
Monitores,26948,Salidas,False,DANE_ENIG_2006_2007
Impresoras,18815,Salidas,False,DANE_ENIG_2006_2007
Escáner,20433,Salidas,False,DANE_ENIG_2006_2007
"Agendas electrónicas, diccionarios electrónicos y procesadores de texto",70204,Salidas,False,DANE_ENIG_2006_2007
"Reproductores digitales de música, video e imagen (MP3, MP4, Ipod, etc.)",15465,Salidas,False,DANE_ENIG_2006_2007
Máquinas de escribir manuales y eléctricas,2291,Salidas,True,DANE_ENIG_2006_2007
Calculadoras,3039,Salidas,True,DANE_ENIG_2006_2007
"Otros aparatos de tratamiento de información: servidores, etc.",7824,Salidas,True,DANE_ENIG_2006_2007
"Software tipo Office: procesadores de palabra, hojas de cálculo, software para hacer presentaciones ",10141,Salidas,False,DANE_ENIG_2006_2007
"Software especializado: de medicina, financiero, de diseño y dibujo, paquetes estadísticos y similar",36073,Salidas,False,DANE_ENIG_2006_2007
Software de entretenimiento para computadores,12596,Salidas,False,DANE_ENIG_2006_2007
Antivirus,3277,Salidas,True,DANE_ENIG_2006_2007
"Webcam, Dispositivos de joystick y similares, Mouse, Teclados, Parlantes para computador, Cables par",4633,Salidas,True,DANE_ENIG_2006_2007
"Módem, Tarjetas de video, Tarjetas de sonido, unidades de diskette, unidades de DVD",7885,Salidas,True,DANE_ENIG_2006_2007
"Memoria RAM, Procesador, Board, switch de red, disco duro",12289,Salidas,False,DANE_ENIG_2006_2007
"Memoria de USB, memory sticks, tarjetas SD, lectores de SD",10534,Salidas,False,DANE_ENIG_2006_2007
"Otros accesorios para computador: Forros, Pad mouse, etc.",6326,Salidas,True,DANE_ENIG_2006_2007
Casetes pregrabados de audio,15801,Salidas,False,DANE_ENIG_2006_2007
Casetes pregrabados de video,10477,Salidas,False,DANE_ENIG_2006_2007
Disquetes pregrabados (excluir software y videojuegos),9077,Salidas,True,DANE_ENIG_2006_2007
CD´s y DVD´s pregrabados (excluir software y videojuegos),18962,Salidas,False,DANE_ENIG_2006_2007
Discos de acetato pregrabados,26191,Salidas,False,DANE_ENIG_2006_2007
"Cintas, casetes, CD´s, DVD´s y disquetes vírgenes",11084,Salidas,False,DANE_ENIG_2006_2007
"Material para uso fotográfico: Rollos, cartuchos, discos vírgenes para uso otográfico y cinematográf",13908,Salidas,False,DANE_ENIG_2006_2007
Reparación de equipos y accesorios audiovisuales,7028,Salidas,True,DANE_ENIG_2006_2007
Reparación de equipos y accesorios fotográficos,20490,Salidas,False,DANE_ENIG_2006_2007
"Equipo y accesorios para deportes: pesas, balones, mallas, bicicletas estáticas, mesas de ping pong,",6434,Salidas,True,DANE_ENIG_2006_2007
"Instrumentos musicales: Armónicas, flautas, maracas, tambores, baterías, guitarras, órganos, pianos,",21642,Salidas,False,DANE_ENIG_2006_2007
Accesorios para instrumentos musicales,37084,Salidas,False,DANE_ENIG_2006_2007
Mantenimiento y reparación de instrumentos musicales y de equipos relacionados con deportes y ocio t,9451,Salidas,True,DANE_ENIG_2006_2007
"Juegos de mesa: cartas, naipes, dominó, ajedrez, parqués, damas chinas, rumi-q, etc.",1913,Salidas,True,DANE_ENIG_2006_2007
"Juguetes: carros, trenes, muñecas, loterias, peluches, rompecabezas, sonajeros,  armatodos, bromas, ",25049,Salidas,False,DANE_ENIG_2006_2007
"Bicicletas para niño(a), triciclos, columpios",9033,Salidas,True,DANE_ENIG_2006_2007
"Consolas para juegos electrónicos: Play Station, nintendos, X-box, gameboy, etc.",39427,Salidas,False,DANE_ENIG_2006_2007
Casetes y CD ROM de video juegos,12905,Salidas,False,DANE_ENIG_2006_2007
"Disfraces (vestidos, máscaras, accesorios)",3541,Salidas,True,DANE_ENIG_2006_2007
"Adornos navideños (árboles de navidad, guirnaldas, etc), pólvora y fuegos artificiales",5562,Salidas,True,DANE_ENIG_2006_2007
"Artículos para fiestas: piñatas, serpentinas, confetis, bombas plásticas, recordatorios, etc.",38374,Salidas,False,DANE_ENIG_2006_2007
"Artículos de colección: monedas, estampillas, álbumes para estampillas, billetes, etc.",6003,Salidas,True,DANE_ENIG_2006_2007
"Equipo y accesorios para camping: carpas, colchonetas aislantes o térmicas, linternas, asadores o es",5620,Salidas,True,DANE_ENIG_2006_2007
"Calzado para deportes: patines, guayos, zapatos para golf, zapatillas para atletismo, clavos para al",30099,Salidas,False,DANE_ENIG_2006_2007
"Equipos para pesca y caza: cañas y otros equipos para pescar, armas de fuego y municiones",6343,Salidas,True,DANE_ENIG_2006_2007
Flores sueltas o por docena,52980,Salidas,False,DANE_ENIG_2006_2007
"Plantas naturales: Ramos de flores, matas, arbustos",13773,Salidas,False,DANE_ENIG_2006_2007
"Coronas, flores para funerales, hojas verdes",4042,Salidas,True,DANE_ENIG_2006_2007
Plantas artificiales: Flores (sueltas o en ramo) y matas,24535,Salidas,False,DANE_ENIG_2006_2007
"Semillas, bulbos de plantas, césped, fertilizantes, fungicidas, abonos, materas, macetas y tiestos p",21465,Salidas,False,DANE_ENIG_2006_2007
"Animales domésticos y mascotas: perros, gatos, pájaros, conejos, peces, etc.",3259,Salidas,True,DANE_ENIG_2006_2007
Alimentos para animales domésticos y mascotas,30496,Salidas,False,DANE_ENIG_2006_2007
"Productos para animales domésticos y mascotas, productos de veterinaria, para el cuidado e higiene (",22710,Salidas,False,DANE_ENIG_2006_2007
"Servicios de veterinaria y de otro tipo para animales domésticos: cuidado, salón",40584,Salidas,False,DANE_ENIG_2006_2007
"Entrada a Ferias (del libro, artesanal, etc)",24275,Salidas,False,DANE_ENIG_2006_2007
"Gastos en parques, parques de diversiones, juegos mecánicos (no incluir pago de paquetes de paseos d",44474,Salidas,False,DANE_ENIG_2006_2007
Gastos en bazares y fiestas populares,37702,Salidas,False,DANE_ENIG_2006_2007
"Servicio de profesores o instructores particulares en clases recreativas y deportivas (bridge, ajedr",72179,Salidas,False,DANE_ENIG_2006_2007
"Servicio de profesores o instructores particulares en clases de formación artístartística (música, b",37349,Salidas,False,DANE_ENIG_2006_2007
"Gastos en fiestas del hogar (matrimonios, cumpleaños, bautizos, navidad)",43564,Salidas,False,DANE_ENIG_2006_2007
Gastos en juegos electrónicos y maquinitas (daytona y otras) en estableciemientos públicos,39402,Salidas,False,DANE_ENIG_2006_2007
Entrada a espectáculos deportivos,32452,Salidas,False,DANE_ENIG_2006_2007
"Alquiler de instalaciones o canchas deportivas para la práctica de deportes (bolos, tenis, golfito, ",97358,Salidas,False,DANE_ENIG_2006_2007
Pago por servicios de gimnasio,12989,Salidas,False,DANE_ENIG_2006_2007
Cuotas a clubes sociales y deportivos,129612,Salidas,False,DANE_ENIG_2006_2007
"Servicio de billar, tejo, rana y ping pong",57640,Salidas,False,DANE_ENIG_2006_2007
"Alquiler de equipo, accesorios y calzado para deporte y recreación",10564,Salidas,False,DANE_ENIG_2006_2007
Entradas a cine,32106,Salidas,False,DANE_ENIG_2006_2007
Entradas a teatro,49903,Salidas,False,DANE_ENIG_2006_2007
"Entradas a espectáculos musicales: conciertos, óperas, ballets, zarzuela, etc.",16131,Salidas,False,DANE_ENIG_2006_2007
Entradas a circos y otros espectáculos afines,5930,Salidas,True,DANE_ENIG_2006_2007
Entradas a plazas de toros,28350,Salidas,False,DANE_ENIG_2006_2007
"Entradas a museos, galerías de arte y exhibiciones",20830,Salidas,False,DANE_ENIG_2006_2007
"Entradas a bibliotecas, hemerotecas y archivos",60552,Salidas,False,DANE_ENIG_2006_2007
Entradas a parques nacionales y Reservas naturales,4960,Salidas,True,DANE_ENIG_2006_2007
"Entradas a jardines botánicos, zoológicos y acuarios",19475,Salidas,False,DANE_ENIG_2006_2007
"Entradas a monumentos nacionales (sitios históricos, etc) y zonas arqueológicas",5369,Salidas,True,DANE_ENIG_2006_2007
"Suscripción, instalación, conexión o reconexión a televisión por cable, satelital, digitalizada o an",2498,Salidas,True,DANE_ENIG_2006_2007
"Pago por servicio de televisión por cable, satelital, digitalizada o antena parabolica",22685,Salidas,False,DANE_ENIG_2006_2007
"Alquiler de TV y equipos de video: televisores, reproductoras de video, radios, etc.",17051,Salidas,False,DANE_ENIG_2006_2007
"Alquiler de películas, videos musicales y videojuegos",9444,Salidas,True,DANE_ENIG_2006_2007
"Servicios fotográficos: fotografías, revelado, ampliaciones, impresión de fotografías digitales, ser",25013,Salidas,False,DANE_ENIG_2006_2007
"Otros servicios culturales: músicos, payasos, recreacionistas y otros",4301,Salidas,True,DANE_ENIG_2006_2007
"Loterías, chance, baloto y similares",26402,Salidas,False,DANE_ENIG_2006_2007
Rifas y sorteos (diferentes a loterías),17988,Salidas,False,DANE_ENIG_2006_2007
"Casinos, máquinas tragamonedas y bingos",65108,Salidas,False,DANE_ENIG_2006_2007
Libros sueltos de lectura,51603,Salidas,False,DANE_ENIG_2006_2007
Atlas y diccionarios,7375,Salidas,True,DANE_ENIG_2006_2007
"Enciclopedias, obras completas y colecciones",11017,Salidas,False,DANE_ENIG_2006_2007
"Fascículos y tomos de enciclopedias, obras completas o colecciones",136008,Salidas,False,DANE_ENIG_2006_2007
Encuadernación de libros,12351,Salidas,False,DANE_ENIG_2006_2007
Libros técnicos y libros especializados,96385,Salidas,False,DANE_ENIG_2006_2007
Lista de útiles escolares completa,11263,Salidas,False,DANE_ENIG_2006_2007
"Libros de texto: textos guías para clase (incluye libros de literatura, poesía, etc, requeridos en c",8650,Salidas,True,DANE_ENIG_2006_2007
Compra diaria de periódicos,15116,Salidas,False,DANE_ENIG_2006_2007
Suscripción a periódicos,10267,Salidas,False,DANE_ENIG_2006_2007
"Compra de revistas sueltas, fotonovelas, cuentos y cuadernillos para colorear",8142,Salidas,True,DANE_ENIG_2006_2007
Suscripción a revistas y otras publicaciones periódicas,7953,Salidas,True,DANE_ENIG_2006_2007
"Catálogos, material publicitario, tarjetas de invitación o felicitación, arteles, postales, calendar",23603,Salidas,False,DANE_ENIG_2006_2007
Mapas y globos terráqueos,1020,Salidas,True,DANE_ENIG_2006_2007
"Cuadernos (cosidos, grapados, argollados, plastificados, etc.) y blocks",18649,Salidas,False,DANE_ENIG_2006_2007
"Libretas, agendas, diarios personales y libros de contabilidad",5100,Salidas,True,DANE_ENIG_2006_2007
"Hojas sueltas de papel (oficio, carta, cuadriculado, mantequilla, carbón), cartulina y otro tipo de ",5252,Salidas,True,DANE_ENIG_2006_2007
Resmas de papel (carta u oficio),9375,Salidas,True,DANE_ENIG_2006_2007
"Otros artículos de papeleria: fólderes, sobres (carta o manila), forros, rótulos",6726,Salidas,True,DANE_ENIG_2006_2007
"Lápices, portaminas, minas, talápices y borradores",4103,Salidas,True,DANE_ENIG_2006_2007
"Bolígrafos, plumasters, estilógrafos, plumas, marcadores y resaltadores",3980,Salidas,True,DANE_ENIG_2006_2007
"Tintas (para estilógrafo, china y otras), plantillas de dibujo, almohadillas, líquidos correctores, ",16869,Salidas,False,DANE_ENIG_2006_2007
"Lienzos, telas para dibujo y pintura",69598,Salidas,False,DANE_ENIG_2006_2007
Pinceles para dibujo,3380,Salidas,True,DANE_ENIG_2006_2007
"Vinilos, témperas, acuarelas, óleos, carboncillos, cajas de colores, crayolas, plastilina, otras pin",7071,Salidas,True,DANE_ENIG_2006_2007
"Otros artículos para manualidades (repujadores, troqueladores, enrolladores, etc",16803,Salidas,False,DANE_ENIG_2006_2007
"Perforadoras, cortadoras, tijeras, grapadoras",679,Salidas,True,DANE_ENIG_2006_2007
"Pegamentos, cintas, colbones, gomas, adhesivos, bisturís, grapas, clips, broches",3784,Salidas,True,DANE_ENIG_2006_2007
"Reglas, escuadras, compaces, transportadores y otros instrumentos de geometría.",6840,Salidas,True,DANE_ENIG_2006_2007
"Estuches para lápices, pizarras, tiza, yeso para actividades educativas, madera balso etc.",5524,Salidas,True,DANE_ENIG_2006_2007
"Paquetes turísticos completos: Gira turística completa (incluye pasajes, alojamiento, alimentación, ",159853,Salidas,False,DANE_ENIG_2006_2007
"Pago de paquete por viajes de excursión, peregrinaje o convivencia de menos de un día (sin pernoctar",24437,Salidas,False,DANE_ENIG_2006_2007
Matrícula e inscripción en preescolar,8467,Fijos,False,DANE_ENIG_2006_2007
Pensiones en preescolar,78088,Fijos,False,DANE_ENIG_2006_2007
Bonos escolares en preescolar,2607,Fijos,False,DANE_ENIG_2006_2007
Asociación de padres de familia en preescolar,1998,Fijos,False,DANE_ENIG_2006_2007
"Uniformes (diario, gala, deportes) en preescolar",7257,Fijos,False,DANE_ENIG_2006_2007
"Otros gastos en preescolar no especificados anteriormente (aportes para rifas, eventos especiales y ",19257,Fijos,False,DANE_ENIG_2006_2007
Matrícula e inscripción en primaria,8040,Fijos,False,DANE_ENIG_2006_2007
Pensiones en primaria,105816,Fijos,False,DANE_ENIG_2006_2007
Bonos escolares en primaria,9041,Fijos,False,DANE_ENIG_2006_2007
Asociación de padres de familia en primaria,2161,Fijos,False,DANE_ENIG_2006_2007
"Uniformes (diario, gala, deportes) en primaria",8364,Fijos,False,DANE_ENIG_2006_2007
"Otros gastos en primaria no especificados anteriormente (aportes para rifas, eventos especiales y co",12210,Fijos,False,DANE_ENIG_2006_2007
Matrícula e inscripción en educación para niños con necesidades educativas especiales,9322,Fijos,False,DANE_ENIG_2006_2007
Pensiones en educación de niños con necesidades educativas especiales,82906,Fijos,False,DANE_ENIG_2006_2007
"Otros gastos en enseñanza de niños con necesidades educativas especiales (aportes para rifas, evento",14064,Fijos,False,DANE_ENIG_2006_2007
Matriculas e inscripción en secundaria,11128,Fijos,False,DANE_ENIG_2006_2007
Pensiones en secundaria,134036,Fijos,False,DANE_ENIG_2006_2007
Bonos escolares en secundaria,4987,Fijos,False,DANE_ENIG_2006_2007
Asociación de padres de familia en secundaria,2429,Fijos,False,DANE_ENIG_2006_2007
"Uniformes (diario, gala, deportes) en secundaria",10093,Fijos,False,DANE_ENIG_2006_2007
"Otros gastos en secundaria no especificados anteriormente (aportes para rifas, eventos especiales y ",22558,Fijos,False,DANE_ENIG_2006_2007
Inscripciones y matrículas en carreras universitarias (no incluye postgrado),198144,Fijos,False,DANE_ENIG_2006_2007
Inscripciones y matrículas en carreras técnicas y tecnológicas,64294,Fijos,False,DANE_ENIG_2006_2007
"Inscripciones y matrículas en postgrados (especialización, maestría, doctorado)",259080,Fijos,False,DANE_ENIG_2006_2007
Otros gastos en educación superior (pregrados y postgrados),63566,Fijos,False,DANE_ENIG_2006_2007
"Cursos de educación no formal en academias o instituciones de idiomas, informática, moda y confecció",140413,Fijos,False,DANE_ENIG_2006_2007
Cursos de educación no formal en academias o instituciones de deportes,99659,Fijos,False,DANE_ENIG_2006_2007
Cursos de educación no formal en academias o instituciones de formación artística,134858,Fijos,False,DANE_ENIG_2006_2007
"Diplomados, educación continuada, preicfes, preuniversitarios",36068,Fijos,False,DANE_ENIG_2006_2007
Educación para adultos y validaciones,8419,Fijos,False,DANE_ENIG_2006_2007
Pago a instituciones por asesoría de tareas,69323,Fijos,False,DANE_ENIG_2006_2007
Clases académicas dictadas por particulares,40270,Fijos,False,DANE_ENIG_2006_2007
Desayunos completos,45806,Salidas,False,DANE_ENIG_2006_2007
Almuerzos completos,117264,Salidas,False,DANE_ENIG_2006_2007
Comidas completas,64294,Salidas,False,DANE_ENIG_2006_2007
"Tiquetera para alimentos preparados, excepto en establecimientos educativos",84794,Salidas,False,DANE_ENIG_2006_2007
"Platos diversos: Pollo asado, carne asada, arroz chino, lechona y similares",43457,Salidas,False,DANE_ENIG_2006_2007
"Bebidas calientes en cafeterías y similares: Tinto, café con leche, chocolate, té, bebida achocolata",11158,Salidas,False,DANE_ENIG_2006_2007
Gaseosa y otros refrescos,17823,Salidas,False,DANE_ENIG_2006_2007
Jugos naturales,10177,Salidas,False,DANE_ENIG_2006_2007
Leche tomada fuera del hogar,7521,Salidas,True,DANE_ENIG_2006_2007
"Yogurt, kumis",8251,Salidas,True,DANE_ENIG_2006_2007
"Masato, mazamorra, chicha, avena helada, malteada, agua de panela fria y similar",5896,Salidas,True,DANE_ENIG_2006_2007
Agua mineral,8177,Salidas,True,DANE_ENIG_2006_2007
"Helados, paletas, conos y similares",12223,Salidas,False,DANE_ENIG_2006_2007
"Ensaladas de frutas, frutas sueltas, fresas con crema",13756,Salidas,False,DANE_ENIG_2006_2007
Galletas de sal y de dulce,5516,Salidas,True,DANE_ENIG_2006_2007
"Pan, almojábanas, buñuelos, pandeyucas, arepas y similares",14741,Salidas,False,DANE_ENIG_2006_2007
"Emparedados, empanadas, bollos, envueltos, tamales, pastel de pollo, perros calientes, hamburguesas,",22021,Salidas,False,DANE_ENIG_2006_2007
"Brownies, obleas, ponques, bizcochos, milhojas y similares",9879,Salidas,True,DANE_ENIG_2006_2007
"Productos de salsamentaria y fritanga: chorizos, jamones, rellenas y similares",9076,Salidas,True,DANE_ENIG_2006_2007
"Quesos, cuajadas y quesillos",12882,Salidas,False,DANE_ENIG_2006_2007
Huevos preparados,4084,Salidas,True,DANE_ENIG_2006_2007
"Arequipes, bocadillos, gelatinas y similares",5176,Salidas,True,DANE_ENIG_2006_2007
"Frituras: papas fritas, chitos, patacones y similares",7520,Salidas,True,DANE_ENIG_2006_2007
"Dulces, confites, chocolatinas, bombones",6861,Salidas,True,DANE_ENIG_2006_2007
"Cócteles de camarones, ostras y similares",15078,Salidas,False,DANE_ENIG_2006_2007
"Onces, medias nueves, media mañana, algo, entredía, recreo",31316,Salidas,False,DANE_ENIG_2006_2007
"Gastos en discotecas, bares, griles, tabernas y similares (comida, bebidas, cover)",74224,Salidas,False,DANE_ENIG_2006_2007
"Gastos en bebidas alcohólicas (cerveza, aguardiente, ron, etc) en tiendas, fondas rurales y al aire ",59038,Salidas,False,DANE_ENIG_2006_2007
"Pago mensual por alimentación de estudiantes en establecimiento educativo (restaurantes escolares, u",61901,Salidas,False,DANE_ENIG_2006_2007
